# ----------------------------------------
# Master View
# All Traffic
# 20140420-20230426
# ----------------------------------------

Keyword,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Monorug Bolte Ki Bugai,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Mongol groher photo,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
mohakorsho,0,1,1,0.00%,4.00,00:28:05,0.00%,0,$0.00
Mohakash Kota Boro,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Mohabissar Newton Nokkhotrer Chobi,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
moha bissey groho shonkha,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Milky গ্যালাক্সি কাকে বলে,0,1,1,0.00%,5.00,00:03:10,0.00%,0,$0.00
Milkiway theke nikot tomo galaxy ar nam ki?,0,1,1,0.00%,2.00,00:00:32,0.00%,0,$0.00
MILK WAY ছাড়া আর কী ছায়াপথ আছে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"meru onchol,krantio onchol",0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Meru onchol r bisub onchol a toroner man koto,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
meru anchol,0,1,1,0.00%,3.00,00:00:42,0.00%,0,$0.00
Mercury এর আয়তন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Mangal ke lal groho bola hoy keno,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
m অক্ষরের মানুষ কেমন হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
M অক্ষরের মত দেখতে নক্ষত্র মন্ডলের নাম কি,0,1,1,0.00%,2.00,00:00:15,0.00%,0,$0.00
lঅঅজখ্ররহহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Lubadsagush,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
live wallpaper মহাবিশ্ব,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
lightyear মানে কী?,0,1,2,0.00%,8.00,00:32:25,0.00%,0,$0.00
leap year বাংলায়,0,1,1,0.00%,2.00,00:07:59,0.00%,0,$0.00
la terra informazioni,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Kone den o rot somane hoi,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Kon Groho Surjo Takha Koto Dura,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Kon Deshe 6 Mas Din And 6 Mas Rat Thake,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Kasiopia tara,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
kasbdhawbhdhawd dhawvgdwuavdguawd,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
jssci কোন সময় রিজেল আসবে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
January মাসে সূর্যোদয়ের সময় কখন???,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Imagen: বিষুব লম্ব কাকে বলে? - মহাবিশ,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
image of চন্দ্র ও সূর্যের কাছাকাছি অবস্হান,0,1,1,0.00%,7.00,00:02:44,0.00%,0,$0.00
ICE GIANT কোন গ্রহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
IAU প্লুটোকে বামন গ্রহ কত সালে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search/label/Mahmud?updated-max=2016-07-04T10:26:00-07:00&max-results=6&start=12&by-date=false&m=1,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search/label/Mahmud?updated-max=2016-07-04T10:26:00-07:00&max-results=10&start=20&by-date=false&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search/label/gravity?max-results=9&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-09-13T02:30:00-07:00&max-results=20&reverse-paginate=true&start=20&by-date=false&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-09-04T20:30:00-07:00&max-results=7&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-08-29T21:30:00-07:00&max-results=36&reverse-paginate=true&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-07-23T09:00:00-07:00&max-results=14&reverse-paginate=true&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-06-29T12:19:00-07:00&max-results=26&reverse-paginate=true&m=1,0,1,1,0.00%,2.00,00:01:12,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-06-28T23:20:00-07:00&max-results=14&reverse-paginate=true&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/search?updated-max=2016-06-25T23:51:00-07:00&max-results=7&m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2018/08/moon-size.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2018/06/equator-and-poles.html?m=1,0,2,3,33.33%,5.00,00:10:08,0.00%,0,$0.00
https://sky.bishwo.com/2016/10/standard-model-1.html?m=1,0,0,1,0.00%,4.00,00:30:18,0.00%,0,$0.00
https://sky.bishwo.com/2016/06/sun-temperature.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2016/05/declination.html?m=1,0,1,1,0.00%,2.00,00:00:58,0.00%,0,$0.00
https://sky.bishwo.com/2016/05/brightest-stars.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2016/02/star-hop-to-sirius.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2016/02/morning-star.html?m=1,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2015/11/blog-post_12.html?m=1,0,0,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2015/06/sun-distance.html?m=1,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2015/04/sun-as-black-hole.html,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2014/10/size-of-universe.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https://sky.bishwo.com/2014/07/equla-day-night.html?m=1,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
https:// sky.bishwo.com >search>label,0,1,1,0.00%,5.00,00:23:33,0.00%,0,$0.00
http://পৃথিবীতে এই আটটি গ়হ ছারা আর কি কোনো গ়হ আছে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Halir Dhumketu 2020,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Halir Dhumketu,0,1,1,0.00%,2.00,00:00:01,0.00%,0,$0.00
grohosomminde,0,1,1,0.00%,2.00,00:00:55,0.00%,0,$0.00
Glue Gun এর ভেতরের সব অংশের নাম ও ছবি,0,1,1,0.00%,2.00,00:00:52,0.00%,0,$0.00
Glaxy কি?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
galaxy কি?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Galaxy কি,0,2,2,50.00%,2.50,00:04:49,0.00%,0,$0.00
galaxy কি,0,3,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
galaxy কাকে বলে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Galaxi এবং cosmos কি আলাদা,0,1,1,0.00%,2.00,00:03:06,0.00%,0,$0.00
galakse caya poth kemon,0,1,1,0.00%,2.00,00:00:44,0.00%,0,$0.00
g এর মান কখন ধনাত্মক কখন ঋণাত্মক,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
evening akash er pic,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
equator কাকে বলে,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
EMC 2সূত্র,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Electromagnetic রকেট,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ek alOk brrSh kt din,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
EgRny18GGPX4p-gFIhkA8aeDSxUY_9sV350tVpaZfRC7O5qTiEhnMgFy,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Earth Sun কে ঘুরে আসতে কত সেকেন্ড লাগে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
duti vinno vorer bostur goti shokti soman hole tader vorbeg kmn hobe /,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
dr meghnath saha,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
dhumketu,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
day and night soman date,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
da 2 ধাতু দুর্বল এর জন্য কোন যৌগটি লাগে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
COSMOLOGY কি?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
cosmology অর্থ কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
clock গ্রহ উপগ্রহ উপগ্রহ ছাড়া দেখা উপগ্রহ,0,1,1,0.00%,2.00,00:01:16,0.00%,0,$0.00
Circle কিভাবে ৫ ভাগে ভাগ করব,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
chandএর ayoton,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
CHANAD ER DUROTTO,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
chad prithibir teke koto gun boro,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Chad naki surjo boro,0,1,1,0.00%,2.00,00:01:19,0.00%,0,$0.00
Chad Koto Coto R Tara Koto Bro,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Chad Boro Na Surjo Boro,0,1,1,0.00%,3.00,00:00:55,0.00%,0,$0.00
Chad boro na prithibi boro,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
canopus তারার কিছু কথা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
cad koto dur,0,1,1,0.00%,2.00,00:01:33,0.00%,0,$0.00
cache:VDVtX2t6HjgJ:https://sky.bishwo.com/2018/08/moon-size.html,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
cache:mKSh02uRCosJ:https://sky.bishwo.com/2015/06/sun-distance.html,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Budh groho bayumondol,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Budh Groho,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Budh groho,0,1,1,0.00%,3.00,00:22:58,0.00%,0,$0.00
brief histry of time,0,1,1,0.00%,7.00,00:05:40,0.00%,0,$0.00
Braziler Potaka,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
brazil পতাকার ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Brazil পতাকা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Brazil এর পতাকা ছবি,0,1,1,0.00%,2.00,00:01:16,0.00%,0,$0.00
BRAZIL POTAKA,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Brazil Potaka,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
brazil potaka,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Brazil Ar Poteka,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Boro Holer Golpo,0,1,1,0.00%,2.00,00:02:34,0.00%,0,$0.00
"black screen blue বৃত্ত,লেখা,রেখা,ইত্যাতি wellpaper",0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
black hole কি?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Black hole কি কেন হয়.com,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
black hole এর নানা জায়গার ছবি,0,1,1,0.00%,3.00,00:05:08,0.00%,0,$0.00
black hole এর অবস্থান কোথায় অবস্থিত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
bisubrekha,0,1,1,0.00%,4.00,00:16:05,0.00%,0,$0.00
bisubio onchal,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
bisub rekha,0,2,3,66.67%,1.33,00:03:37,0.00%,0,$0.00
bish Better than reCAPTCHA： vaptcha.net,0,14,14,100.00%,1.00,00:00:00,0.00%,0,$0.00
Binocular দাম ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
BIGGAN CHINTA 6,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
betelgeuse তারা কাকে বলে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
bbc news এ সপ্তাহের সাইন্স ফিকশনের খবর,0,1,1,0.00%,10.00,00:18:53,0.00%,0,$0.00
ayon poromanur parthokko,0,1,1,0.00%,2.00,00:00:02,0.00%,0,$0.00
aposur which date,0,1,1,0.00%,3.00,00:07:36,0.00%,0,$0.00
apasur date,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Antares নক্ষত্র সম্পর্কে কিছু তথ্য,0,1,1,0.00%,7.00,00:09:10,0.00%,0,$0.00
andromida গ্যালাক্সি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
amra a mohabesser matro ৪% dhekte pae - book,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
amazon,0,6,6,100.00%,1.00,00:00:00,0.00%,0,$0.00
Alok borso mane ki,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Akashe 3 ta tara porpor eksathe thake keno?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
Ajker groh,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ajker chad er char pase gol keno,0,1,1,0.00%,4.00,00:07:53,0.00%,0,$0.00
ajke sunday ki supermun jabe naki?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
aj k prithibite tamparecher koto,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৯০ ডিগ্রি কোণ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
9 টি গ্রহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
8 তারিখে অর্থ হচ্ছে শুধু বর্ণালী,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
8 টি গ্রহের আয়তন কত বাংলায়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৭টি গ্রহের নাম ও রং উল্লেখ করুন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৭টি গ্রহের নাম ও ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
7x50বায়নোকোলারের দাম কত,0,0,1,0.00%,3.00,00:01:36,0.00%,0,$0.00
7×50 বাইনোকুলার এর দাম,0,0,1,0.00%,6.00,00:26:21,0.00%,0,$0.00
7 9 2018 এর সৌর জগতের খবর,0,1,1,0.00%,2.00,00:06:03,0.00%,0,$0.00
৬ষ্ঠ উজ্বল নক্ষত্র ক্যাপেলা,0,0,2,0.00%,8.00,00:24:16,0.00%,0,$0.00
6মাস রাত 6মাস দিন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
6মাস দিন কোথায়,0,1,1,0.00%,4.00,00:06:04,0.00%,0,$0.00
৬মাস দিন আর ৬মাস রাত হয় কোথায়,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬মাস দিন আর ৬ মাস রাত থাকে কোন দেশে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬মাস দিন ৬মাস রাত,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস রাত ও ৬ মাস দিন থাকে কোন কোন দেশে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস রাত এমন দেশের নাম,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস রাত এবং ৬ মাস দিন কোথায় হয় কেন হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
6 মাস রাত ৬ মাস দিন হওয়ার কারন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস রাত ৬ মাস দিন কোথায়?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
6 মাস রাত 6 মাস দিন কোথায়?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস দিন যে দেশে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
6 মাস দিন আর 6 মাস রাত হয় কোন দেশে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস দিন ৬ মাস রাত হয় কিভাবে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস দিন ৬ মাস রাত কোন দেশে,0,1,1,0.00%,2.00,00:00:43,0.00%,0,$0.00
৬ মাস দিন ৬ মাস রাত কোন দেশ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৬ মাস দিন ৬ মাস রাত,0,3,3,66.67%,1.33,00:00:17,0.00%,0,$0.00
6 মাস দিন 6 মাস রাত,0,2,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
6 দিক তাপমাতরা কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
6 mas din 6 mas rat,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৫০টি তারার নাম,0,1,1,0.00%,2.00,00:13:01,0.00%,0,$0.00
৫০০ বছর পরে পৃথিবীর অবস্থা ভিডিও,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৫০০ বছর পরে দুনিয়া কেমন হবে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৫০ টাকার দুরবিন চাই,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৪টি মৌলিক বলের নাম,0,0,1,0.00%,2.00,00:06:33,0.00%,0,$0.00
৪৭.৭ এইউ মানে কত,0,1,1,0.00%,6.00,00:29:23,0.00%,0,$0.00
৪০০ বছর পর ধুমকেতু আজ সন্ধ্যার আকাশে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৪০ কেজি ভরের বস্তুর ওজন মঙ্গল গ্রহে ভর কত হবে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৩ঘন্টা ১৭ মিনিট ১৬ সেকেন্ড।১৩৯ ডিগ্রী ৪৫ মিনিট দ্রাঘিমা কত?এটার উত্তর চাই।,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
365 দিনে কত ঘন্টা কত সেকেন্ড,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৩৬০ ডিগ্রি কোণ,0,3,3,33.33%,2.67,00:00:41,0.00%,0,$0.00
30 এর মধে বিলিয়নের মালিক,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
৩০ এপ্রিলের বিষুব লম্ব নির্ণয়।,0,1,1,0.00%,2.00,00:03:36,0.00%,0,$0.00
৩ আলোকবর্ষ দূরে কি আছে,0,0,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
3 &#2460;&#2494;&#2472;&#2497;&#2479;&#2492;&#2494;&#2480;&#2495; &#2488;&#2498;&#2479; &#2469;&#2503;&#2453;&#2503; &#2474;&#2499;&#2469;&#2495;&#2476;&#2496;&#2480; &#2470;&#2498;&#2480;&#2468; &#2453;&#2468;,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
২য় bishযুদধের কারন,0,1,5,60.00%,3.60,00:05:41,0.00%,0,$0.00
29 Tarik Keno Prithibi Theke Chole Jabe,0,1,1,0.00%,2.00,00:09:32,0.00%,0,$0.00
29 april prithebite.Ki hote.Cole.Che.Bistarito.Goto.Na,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
29 april bishal grohanu,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২৭/০৬/১৮ পশ্চিমাকাশের উজ্জ্বল নক্ষত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২৭ তারিখে সূর্য গ্রহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২৫ ডিগ্রি কোণ একে দেখান?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
23 সেপ্টেম্বরে কেনো দিনরাত সমান,0,1,1,0.00%,3.00,00:06:01,0.00%,0,$0.00
২৩ সেপ্টেম্বর দিন রাত সমান,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
২৩ সেপ্টেম্বর কেন দিন রাত্রি সমান হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২২ ডিগ্রি হ্যালো কাকে বলে বলে,0,1,2,50.00%,1.50,00:00:47,0.00%,0,$0.00
21শে মার্চ ও 23শে সেপ্টেম্বার দিন রাত সমান কেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
21মার্চ ও 23 সেপ্টেম্বর সর্বত্র দিন রাত সমান,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
21march o23 september পৃথিবীর দিন রাত্রি সমান হয় কেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
21 শে মার্চ সারা বিশ্ব জুড়ে দিন ও রাত সমান হয় কেন,0,1,2,50.00%,1.50,00:07:10,0.00%,0,$0.00
২১ মার্চ ও ২৩ সেপ্টেম্বর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২১ মাচ দক্ষিন গোলার্ধে কি কাল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
21 জুন দিনরাত্রি সমান,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
21 জুন তারিখে পথিবীর অবস্থান ছবি,0,1,1,0.00%,4.00,00:14:24,0.00%,0,$0.00
21 e june ki rat din soman hoy,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
2052 সালে পৃথীবী অবস্থা কি রকম ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
2022 মঙ্গলে মানুষ বাস করবে,0,1,1,0.00%,2.00,00:01:53,0.00%,0,$0.00
2020 মহাবিশ্বের খবর পিক,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২০১৯ সালের ফেব্রুয়ারি মাসে রাতে আকাশে কি কি গ্রহ দেখা যাবে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২০১৮ সালের জুন মাসে কোন কোন গ্রহ দেখা যাবে,0,0,1,0.00%,3.00,00:01:58,0.00%,0,$0.00
2018 সালের এলিয়েন নিয়ে নতুন তথ্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
2018 সাল কি leap year?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
2018 এর ডিসেম্বরে আকাশে কি ধূমকেতু দেখা যাবে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
20 হাজার আলোকবর্ষ গ্যালাক্সি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
20 বছর আগে পৃথিবী কেমন ছিল তা দেখার ওয়েবসাইট,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২০ ডিগ্রি মিটার,0,1,1,0.00%,8.00,00:04:34,0.00%,0,$0.00
২০ আলোকবর্ষ দুরের গ্রহ,0,0,3,0.00%,2.00,00:04:02,0.00%,0,$0.00
20 c তাপমাত্রায় বায়ুতে শব্দের বেগ কত।,0,1,1,0.00%,4.00,00:06:10,0.00%,0,$0.00
২ কেজি ভরের একটি বস্তুর মঙ্গল গ্রহে ভর কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
২ আলোকবর্ষ দূরের গ্রহ নক্ষত্র,0,0,1,0.00%,3.00,00:08:44,0.00%,0,$0.00
1আলোকবষ্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1আলোকবর্ষ কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1আলোকবর্ষ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১আলোকবর্ষ,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
১আলোক বর্ষ সমান কত কি।মি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1996 সূর্য উদয়কাল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1992 এর আগে লিপ ইয়ার ছিল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1986 হেলির ধুমকেতু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৯৮৬ সালের ধূমকেতু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৯৮৫ ফেব্রুয়ারি ক্যালেন্ডার,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1972 কি লিপ ইয়ার,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৯৩২ সালে কোন দুজন বিজ্ঞানী এটম কে কৃত্রিম উপায়ে ভাগ করেছিল?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৯০০ সালের ক্যালেন্ডার,0,2,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৭৫০ সালে পৃথিবী কেমন ছিল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1600 সালে আগের মানুষ কেমন ছিল পটু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"১৬ ডিসেম্বর রাতে ধুমকেতু কখন,,কোন দিকে দেখা যাবে?",0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
15 ফলে কোনটিতে কোন এসিড থাকে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
15 আলোকবর্ষ দূরে কি আছে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৪টি তারার নাম,0,1,1,0.00%,2.00,00:01:19,0.00%,0,$0.00
14 তারিখের পূর্ণিমার চাঁদ ফটো,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
14 তারিখের ধূমকেতু এখন কোথায়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১৪ আলোকবষ দূরের গ্রহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
12 মাসে 13 চাঁদের জন্ম হয় কেন?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১১১+১০১=? বাইনারিতে কত হবে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১০২ গম্বুজ মসজিদের ছবি দেখবো,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১০ মাত্রার মহাবিশ্ব,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১। দেয়াল মানচিএ কেন তৈরি করা হয়?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
1-4 july অপসুর,0,1,1,0.00%,2.00,00:02:32,0.00%,0,$0.00
১ সৌর ভর সমান কত?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
১ সালে সর্বপ্রথম কে পৃথিবীতে আসে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
