# ----------------------------------------
# Master View
# All Traffic
# 20140420-20230426
# ----------------------------------------

Keyword,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
যে জায়গায় ছয় মাস রাত ছয় মাস দিন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
যে কোন দিক নির্ণয় করে পলাশীপাড়া যাবেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
যূয এবং পৃথিবির দূর্ত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
যাত্রা মেঘে ঢাকা পূর্ণিমার চাঁদ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
যাতে শনি গ্রহ আছে তাদের কি করলে,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
যমিন থেকে সূর্য কত মাইল দূরত্য,0,1,2,0.00%,2.00,00:10:16,0.00%,0,$0.00
যমিন থেকে সুর্য কত দুর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
যদি পর্যবেক্ষক থেকে সূর্যের দূরত্ব 9300 মাইল হয় এবং পর্যবেক্ষকের চোখে সূর্যের ব্যাস 32' কোণ উৎপন্ন করে তবে সূর্যের ব্যাস কত?,0,0,1,0.00%,2.00,00:00:10,0.00%,0,$0.00
যদি কোন মানুষ ব্লাক হোলে পড়ে তাহলে কি দেখবে,0,1,2,50.00%,1.50,00:00:05,0.00%,0,$0.00
ম্যাগনেটিক হিল কোথায় অবস্থিত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ম্যাগনেটিক হিল কোথায় অবস্থিত,0,2,2,50.00%,2.00,00:02:13,0.00%,0,$0.00
ম্যাগনেটিক হিল কোথায়,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
ম্যাগনেটার,0,1,1,0.00%,2.00,00:00:52,0.00%,0,$0.00
মৌলিক বলের প্রকৃতি,0,1,1,0.00%,3.00,00:03:06,0.00%,0,$0.00
মৌলিক বলের আপেক্ষিক তীব্রতা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মৌল ও অণু কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মোটা লাগে রাত তারা গুনি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেসিয়ে ৮৭,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেসিয়ার জাত্রা,0,1,1,0.00%,4.00,00:00:16,0.00%,0,$0.00
মেসন কণার সবল নিউক্লিয় বল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেসন কণা কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরুরেখা কী,0,1,1,0.00%,2.00,00:00:32,0.00%,0,$0.00
মেরুপ্রভা আসলে কি এর রহস্য কি,0,1,1,0.00%,2.00,00:00:28,0.00%,0,$0.00
মেরুতে পৃথিবীর আবর্তন বেগ,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরুঅন্চাল অর্থ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরুঅঞ্চল ও বিষুবীঅঞ্চল সম্পর্কে কিছু তথ্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরুঅঞ্চল ও ক্রান্তীয়অঞ্চল এর পার্থক্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"মেরু,বিষুবীয়,ক্রান্তীয় অঞ্ল",0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু রেখা র প্রান্ত বিন্দুকে বলা হয়,0,1,1,0.00%,3.00,00:13:15,0.00%,0,$0.00
মেরু রেখা কি,0,2,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু রেখা কাকে বলে ?,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু রেখা কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু রেখা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু রাত্রি কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু বৃত্ত কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু বিষুব অঞ্চল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু বিন্দুতে গতিবেগ শুন্য হলে রাত দিন কেমন হয়?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু প্রভা,0,1,1,0.00%,2.00,00:00:52,0.00%,0,$0.00
মেরু কী,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু কি,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও মরু অঞ্চলের মধ্যে পার্থক্য,0,1,2,0.00%,3.00,00:01:26,0.00%,0,$0.00
মেরু ও বিষুবীয় অন্চল কাকে বলে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও বিষুবীয় অঞ্চল কী?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও বিষুবীয় অঞ্চল,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও বিষুবীয় অঞ্চল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও বিষুব অঞ্চল কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু ও বিষুব অঞ্চল,0,3,7,42.86%,4.71,00:17:04,0.00%,0,$0.00
মেরু এলাকা মানে কী,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু এলাকা,0,1,1,0.00%,3.00,00:38:46,0.00%,0,$0.00
মেরু এবং নিরক্ষীয় এলাকা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু আঞ্চল ও বিষুব আঞ্চল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অর্থ কি,0,1,1,0.00%,2.00,00:05:27,0.00%,0,$0.00
মেরু অন্ঞল বিষুব,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অন্ঞল কি,0,1,1,0.00%,2.00,00:00:15,0.00%,0,$0.00
মেরু অন্ঞল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অন্ছল কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অন্চল কি,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অন্চল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অনচল কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অধ্ঞল বিষুবীয় অধ্ঞল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্জল কী,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলের ম্যাপ,0,1,2,50.00%,3.00,00:01:23,0.00%,0,$0.00
মেরু অঞ্চলের বৈশিষ্ট্য,0,3,5,60.00%,1.40,00:01:27,0.00%,0,$0.00
মেরু অঞ্চলের দিকে পৃথিবীর ব্যাসাধ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলের তুলনায় বিষুবীয় অঞ্চলে পৃথিবীর আবর্তন বেশি কেন ব্যাখ্যা কর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলের একটানা ছয় মাস দিন ছয় রাত হয় কেনো,0,1,1,0.00%,2.00,00:02:08,0.00%,0,$0.00
মেরু অঞ্চলে রাত দিস,0,1,1,0.00%,6.00,00:17:50,0.00%,0,$0.00
মেরু অঞ্চলে পৃথিবীর ব্যাসার্ধ,0,0,1,0.00%,4.00,00:11:47,0.00%,0,$0.00
মেরু অঞ্চলে দিনরাত্রি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলে ছয় মাস দিন ছয় মাস রাত কেন হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলে g এর মান কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলে 6 মাস দিন ও 6 মাস রাত কেন হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চলে ৬ মাস দিন এবং ৬মাস রাত্রি হয় কেন?,0,1,4,50.00%,1.50,00:05:29,0.00%,0,$0.00
মেরু অঞ্চলে 6 মাস দিন 6 মাস রাত থাকে কেনো,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কোন দিকে অবস্থিত,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কোথায় অবস্থিত?,0,1,2,50.00%,2.00,00:05:00,0.00%,0,$0.00
মেরু অঞ্চল কোথায়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কি??,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কি?,0,2,3,66.67%,1.67,00:01:28,0.00%,0,$0.00
মেরু় অঞ্চল কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কি,0,16,20,80.00%,1.20,00:01:18,0.00%,0,$0.00
মেরু অঞ্চল কাকে বলে ?,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল কাকে বলে,0,13,16,93.75%,1.12,00:00:27,0.00%,0,$0.00
মেরু অঞ্চল ওবিষুবীয় অঞ্চল,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল ও বিষুবীয় অঞ্চল চিত্র,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল ও বিষুব অঞ্চলে মধ্যে মানের পার্থক্য কত,0,1,1,0.00%,3.00,00:01:40,0.00%,0,$0.00
মেরু অঞ্চল ও বিষুব অঞ্চল কাকে বলে,0,1,1,0.00%,6.00,00:02:46,0.00%,0,$0.00
মেরু অঞ্চল ও নিরক্ষীয় অঞ্চল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল এর চিত্র,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল এবং বিষুবীয় অঞ্চলের মধ৽ে পা৿থক৽ কী,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল এবং বিষুব অঞ্চল কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল উত্তর মেরু দক্কিন মেরু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল আর বিষুব অঞ্চল,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অঞ্চল,0,34,39,87.18%,1.13,00:00:42,0.00%,0,$0.00
মেরু অঞল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু অচ্ঞল কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেরু,0,4,4,75.00%,2.50,00:02:32,0.00%,0,$0.00
ম‌েয়েদ‌ের মন বোঝার সুত্রা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেথুসেলাহ নক্ষত্র,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেঘের দুরুত্ব,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেঘে ঢাকা চাঁদের ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেঘে ঢাকা চাঁদ,0,1,1,0.00%,2.00,00:00:10,0.00%,0,$0.00
মেঘমুক্ত রাতের আকাশ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেঘ পৃথিবী থেকে কত উপরে ?,0,1,1,0.00%,2.00,00:01:14,0.00%,0,$0.00
মেঘ কীভাবে তৈরি করে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেগনেটিক হিল কোন দেশে আছে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মেকানিক্স কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মে মাসের মালিক বের হতে দেখা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মে মাসে গ্রহরা কে কোথায়,0,0,4,25.00%,2.25,00:00:21,0.00%,0,$0.00
মে মাসে খালি চোখে গ্রহের খোজে,0,0,2,0.00%,2.50,00:16:18,0.00%,0,$0.00
মে জুন মাসে কোন কোন তারা দেখা যায়,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মৃত্যুই ধ্রুব জীবনের পরপারে মানে কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুঙ্গল গ্রহের রং লাল কেন?,0,1,1,0.00%,2.00,00:02:21,0.00%,0,$0.00
মুক্তিবেগের সূত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তিবেগের সুত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তিবেগের রাশিমালা প্রতিপাদন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তিবেগের রাশিমালা,0,2,2,50.00%,2.50,00:12:09,0.00%,0,$0.00
মুক্তিবেগ সূত্র,0,2,3,66.67%,1.33,00:00:09,0.00%,0,$0.00
মুক্তিবেগ কাকে বলে,0,5,5,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তিবেগ,0,7,10,60.00%,2.50,00:09:01,0.00%,0,$0.00
মুক্তি বেগের সমীকরণ কি,0,0,1,0.00%,2.00,00:03:01,0.00%,0,$0.00
মুক্তি বেগের সমীকরণ,0,3,3,0.00%,3.00,00:03:14,0.00%,0,$0.00
মুক্তি বেগের রাশি বর্ণনা কর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগের মান কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ সূত্র প্রতিপাদন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ সূত্র,0,2,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ নির্ণয়ের সূত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ কাকে বলে?মুক্তি বেগের রাশিমালা নির্ণয় কর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ কাকে বলে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ কাকে বলে এর মান কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ কাকে বলে,0,6,6,66.67%,1.50,00:05:21,0.00%,0,$0.00
মুক্তি বেগ ও নুন্নতম বেগ কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ এর সমিকরন প্রতিপাদন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুক্তি বেগ,0,7,12,75.00%,1.25,00:00:02,0.00%,0,$0.00
মুক্ত বেগ কাকে বলে,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুকিত বেগ কাকে বলে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মুকতিবেগ কী,0,1,1,0.00%,3.00,00:05:27,0.00%,0,$0.00
মুকতি বেগ কাকে বলে?,0,1,1,0.00%,2.00,00:08:31,0.00%,0,$0.00
মুকতি বেগ কত?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের সংখ্যা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের প্রতিবেশি গ্যালাকসি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের পাশ দিয়ে ঘুরে আসতে সূর্যের কত দিন লাগে,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের নিকটতম গ্যালাক্সি,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের নিকটতম,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ের কাজ কি,0,1,1,0.00%,2.00,00:01:01,0.00%,0,$0.00
মিল্কিওয়ের কাছের গ্যালাক্সির নাম,0,0,2,0.00%,2.50,00:04:48,0.00%,0,$0.00
মিল্কিওয়ের কত বড়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে সেকেন্ডে ঘুরে,0,0,1,0.00%,2.00,00:09:12,0.00%,0,$0.00
মিল্কিওয়ে বাহু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে থেকে কোন গ্যালাকি কাছে,0,1,1,0.00%,3.00,00:06:01,0.00%,0,$0.00
মিল্কিওয়ে ঘূর্ণন,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্লাক্সি কত বড় ?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সির সবচেয়ে কাছের গ্যালাক্সি কোনটি? *,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সির প্রতিবেশি গ্যালাক্সি কোনটি?,0,1,1,0.00%,2.00,00:16:16,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সির নিকটবতী গ্যালাক্সি,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সির কাছের গ্যালাক্সির নাম ও যেতে কত সময় লাগে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সির কাছের গ্যালাক্সির নাম ও যেতে কত আলোকবর্ষসময় লাগে?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সিতে সূর্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সি কি,0,1,1,0.00%,3.00,00:13:04,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সি কত বেগে সরছে,0,1,1,0.00%,2.00,00:05:32,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সি এর আশেপাশের কিছু গ্যালাক্সির নাম,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সি উইকিপিডিয়া,0,1,1,0.00%,2.00,00:03:32,0.00%,0,$0.00
মিল্কিওয়ে গ্যালাক্সি,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
মিল্কিওয়ে গ্যলাক্সিতে প্রথিবীর অবস্থান,0,1,2,0.00%,4.50,00:01:52,0.00%,0,$0.00
মিল্কিওয়ে গ্যলাক্যির সবচেয়ে কাছের নখকত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
